episode_number,success_episode,failure_episode,episode_reward,episode_step
897,False,True,-120,33
898,False,True,-162,15
899,False,True,-122,35
900,False,True,-144,25
901,False,True,-171,14
902,False,True,-139,26
903,False,True,-100,45
904,False,True,-152,17
905,False,True,-154,23
906,False,True,-160,13
907,False,True,-84,61
908,False,True,-141,20
909,False,True,-179,10
910,False,True,-142,27
911,False,True,-141,28
912,False,True,-126,31
913,False,True,-179,10
914,False,True,-177,12
915,False,True,-177,12
916,False,True,-178,11
917,False,True,-124,33
918,False,True,-133,32
919,False,True,-125,32
920,False,True,-143,22
921,False,True,-164,13
922,False,True,-161,16
923,False,True,-165,12
924,False,True,-163,14
925,False,True,-158,23
926,False,True,-178,11
927,False,True,-87,54
928,False,True,-148,25
929,False,True,-118,31
930,False,True,-135,34
931,False,True,-122,35
932,False,True,-102,43
933,False,True,-158,19
934,False,True,-87,54
935,False,True,-154,19
936,False,True,-122,39
937,False,True,-171,18
938,False,True,-182,7
939,False,True,-165,20
940,False,True,-137,24
941,False,True,-106,39
942,False,True,-116,37
943,False,True,-156,25
944,False,True,-138,23
945,False,True,-121,40
946,False,True,-111,34
947,False,True,-158,19
948,False,True,-127,34
949,False,True,-120,41
950,False,True,-161,20
951,False,True,-170,11
952,False,True,-176,9
953,False,True,-164,13
954,False,True,-124,25
955,False,True,-114,35
956,False,True,-120,45
957,False,True,-133,32
958,False,True,-96,49
959,False,True,-126,35
960,False,True,-131,26
961,False,True,-125,24
962,False,True,-173,12
963,False,True,-173,12
964,False,True,-132,29
965,False,True,-154,19
966,False,True,-127,34
967,False,True,-126,35
968,False,True,-93,52
969,False,True,-107,42
970,False,True,-165,16
971,False,True,-159,22
972,False,True,-114,39
973,False,True,-122,43
974,False,True,-142,27
975,False,True,-148,17
976,False,True,-74,75
977,False,True,-147,22
978,False,True,-99,46
979,False,True,-170,19
980,False,True,-112,41
981,False,True,-94,43
982,False,True,-171,14
983,False,True,-132,29
984,False,True,-170,15
985,False,True,-174,15
986,False,True,-124,37
987,False,True,-162,15
988,False,True,-150,19
989,False,True,-155,18
990,False,True,-141,28
991,False,True,-165,16
992,False,True,-150,23
993,False,True,-114,31
994,False,True,-139,30
995,False,True,-157,24
996,False,True,-104,41
997,False,True,-84,65
998,False,True,-145,24
999,False,True,-145,20
1000,False,True,-142,27
1001,False,True,-163,18
1002,False,True,-105,44
1003,False,True,-167,14
1004,False,True,-178,7
1005,False,True,-154,31
1006,False,True,-145,20
1007,False,True,-132,33
1008,False,True,-89,56
1009,False,True,-160,17
1010,False,True,-134,31
1011,False,True,-118,35
1012,False,True,-116,37
1013,False,True,-106,43
1014,False,True,-164,17
1015,False,True,-136,29
1016,False,True,-141,28
1017,False,True,-155,14
1018,False,True,-167,18
1019,False,True,-137,28
1020,False,True,-169,16
1021,False,True,-168,17
1022,False,True,-145,20
1023,False,True,-172,13
1024,False,True,-135,34
1025,False,True,-121,44
1026,False,True,-140,25
1027,False,True,-144,17
1028,False,True,-175,10
1029,False,True,-178,7
1030,False,True,-179,10
1031,False,True,-155,18
1032,False,True,-99,46
1033,False,True,-119,38
1034,False,True,-94,51
1035,False,True,-170,15
1036,False,True,-169,12
1037,False,True,-146,19
1038,False,True,-101,48
1039,False,True,-96,41
1040,False,True,-91,42
1041,False,True,-136,25
1042,False,True,-144,21
1043,False,True,-115,42
1044,False,True,-170,11
1045,False,True,-160,13
1046,False,True,-156,17
1047,False,True,-157,12
1048,False,True,-165,12
1049,False,True,-149,24
1050,False,True,-168,21
1051,False,True,-180,13
1052,False,True,-143,26
1053,False,True,-152,21
1054,False,True,-129,32
1055,False,True,-120,49
1056,False,True,-82,59
1057,False,True,-96,45
1058,False,True,-155,18
1059,False,True,-120,45
1060,False,True,-117,40
1061,False,True,-122,39
1062,False,True,-162,15
1063,False,True,-98,43
1064,False,True,-165,16
1065,False,True,-142,23
1066,False,True,-162,19
1067,False,True,-169,16
1068,False,True,-160,25
1069,False,True,-165,16
1070,False,True,-154,19
1071,False,True,-169,12
1072,False,True,-160,21
1073,False,True,-150,19
1074,False,True,-129,36
1075,False,True,-105,52
1076,False,True,-93,52
1077,False,True,-159,14
1078,False,True,-153,20
1079,False,True,-103,46
1080,False,True,-96,41
1081,False,True,-80,57
1082,False,True,-76,73
1083,False,True,-141,20
1084,False,True,-151,18
1085,False,True,-162,23
1086,False,True,-145,24
1087,False,True,-152,17
1088,False,True,-172,17
1089,False,True,-99,46
1090,False,True,-132,33
1091,False,True,-118,47
1092,False,True,-112,33
1093,False,True,-134,31
1094,False,True,-146,19
1095,False,True,-147,22
1096,False,True,-117,32
1097,False,True,-147,22
1098,False,True,-129,24
1099,False,True,-106,43
1100,False,True,-160,21
1101,False,True,-170,19
1102,False,True,-128,41
1103,False,True,-140,25
1104,False,True,-167,14
1105,False,True,-131,30
1106,False,True,-166,15
1107,False,True,-112,29
1108,False,True,-109,48
1109,False,True,-135,22
1110,False,True,-131,30
1111,False,True,-87,58
1112,False,True,-158,19
1113,False,True,-163,18
1114,False,True,-163,18
1115,False,True,-108,41
1116,False,True,-131,30
1117,False,True,-129,32
1118,False,True,-139,26
1119,False,True,-140,21
1120,False,True,-120,37
1121,False,True,-127,34
1122,False,True,-138,27
1123,False,True,-172,13
1124,False,True,-177,12
1125,False,True,-139,26
1126,False,True,-144,25
1127,False,True,-153,20
1128,False,True,-118,31
1129,False,True,-135,30
1130,False,True,-101,40
1131,False,True,-168,17
1132,False,True,-104,45
1133,False,True,-131,34
1134,False,True,-134,31
1135,False,True,-126,35
1136,False,True,-135,30
1137,False,True,-160,13
1138,False,True,-160,17
1139,False,True,-110,43
1140,False,True,-143,22
1141,False,True,-93,52
1142,False,True,-123,42
1143,False,True,-174,11
1144,False,True,-166,11
1145,False,True,-162,19
1146,False,True,-170,15
1147,False,True,-124,37
1148,False,True,-96,45
1149,False,True,-165,16
1150,False,True,-112,33
1151,False,True,-115,34
1152,False,True,-133,28
1153,False,True,-137,28
1154,False,True,-94,51
1155,False,True,-122,39
1156,False,True,-93,56
1157,False,True,-72,65
1158,False,True,-169,12
1159,False,True,-105,36
1160,False,True,-92,53
1161,False,True,-137,24
1162,False,True,-133,28
1163,False,True,-173,8
1164,False,True,-179,10
1165,False,True,-172,13
1166,False,True,-132,41
1167,False,True,-151,18
1168,False,True,-133,28
1169,False,True,-115,38
1170,False,True,-154,23
1171,False,True,-167,14
1172,False,True,-144,33
1173,False,True,-144,25
1174,False,True,-168,9
1175,False,True,-171,14
1176,False,True,-158,15
1177,False,True,-155,18
1178,False,True,-170,15
1179,False,True,-105,40
1180,False,True,-129,32
1181,False,True,-102,39
1182,False,True,-138,27
1183,False,True,-140,29
1184,False,True,-131,30
